,url
731,https://www.winemag.com/buying-guide/foon-2013-tempranillo-umpqua-valley/
732,https://www.winemag.com/buying-guide/ad-wines-2017-pinot-noir-north-coast/
733,https://www.winemag.com/buying-guide/cathedral-ridge-2015-reserve-cabernet-sauvignon-columbia-valley-or/
734,https://www.winemag.com/buying-guide/williams-selyem-2017-pinot-noir-sonoma-county/
735,https://www.winemag.com/buying-guide/williams-selyem-2017-terra-de-promissio-vineyard-pinot-noir-sonoma-coast/
736,https://www.winemag.com/buying-guide/williams-selyem-2017-pinot-noir-sonoma-coast/
737,https://www.winemag.com/buying-guide/williams-selyem-2017-westside-road-neighbors-pinot-noir-russian-river-valley/
738,https://www.winemag.com/buying-guide/shafer-2014-hillside-select-cabernet-sauvignon-stags-leap-district/
739,https://www.winemag.com/buying-guide/turnbull-2016-black-label-estate-grown-cabernet-sauvignon-oakville/
740,https://www.winemag.com/buying-guide/clarice-2017-rosellas-vineyard-pinot-noir-santa-lucia-highlands/
741,https://www.winemag.com/buying-guide/alpha-omega-2015-beckstoffer-dr-crane-vineyard-cabernet-sauvignon-st-helena/
742,https://www.winemag.com/buying-guide/chamisal-vineyards-2016-morrito-pinot-noir-edna-valley/
743,https://www.winemag.com/buying-guide/williams-selyem-2017-olivet-lane-vineyard-pinot-noir-russian-river-valley/
744,https://www.winemag.com/buying-guide/epoch-2015-estate-red-paso-robles-willow-creek-district/
745,https://www.winemag.com/buying-guide/jeff-cohn-2016-sweetwater-springs-vineyard-zinfandel-russian-river-valley/
746,https://www.winemag.com/buying-guide/shafer-2016-td-9-red-napa-valley/
747,https://www.winemag.com/buying-guide/williams-selyem-2017-fanucchi-wood-road-vineyard-zinfandel-russian-river-valley/
748,https://www.winemag.com/buying-guide/peake-ranch-2016-john-sebastiano-vineyard-syrah-sta-rita-hills/
749,https://www.winemag.com/buying-guide/sante-arcangeli-2017-lester-family-vineyard-pinot-noir-santa-cruz-mountains/
750,https://www.winemag.com/buying-guide/alpha-omega-2015-drew-vineyard-cabernet-sauvignon-mount-veeder/
751,https://www.winemag.com/buying-guide/sanguis-2015-1-1-syrah-central-coast/
752,https://www.winemag.com/buying-guide/alpha-omega-2015-beckstoffer-to-kalon-vineyard-cabernet-sauvignon-oakville/
753,https://www.winemag.com/buying-guide/grgich-hills-2015-estate-grown-chardonnay-napa-valley/
754,https://www.winemag.com/buying-guide/hanzell-2016-chardonnay-sonoma-valley/
755,https://www.winemag.com/buying-guide/timbre-2015-the-headliner-pinot-noir-santa-maria-valley/
756,https://www.winemag.com/buying-guide/amici-2015-beckstoffer-to-kalon-vineyard-cabernet-sauvignon-oakville/
757,https://www.winemag.com/buying-guide/williams-selyem-2017-unoaked-chardonnay-russian-river-valley/
758,https://www.winemag.com/buying-guide/cobb-2016-mariani-vineyard-chardonnay-sonoma-coast/
759,https://www.winemag.com/buying-guide/daou-2016-micho-red-paso-robles/
760,https://www.winemag.com/buying-guide/gloria-ferrer-2013-late-disgorged-carneros-cuvee-sparkling-rose-carneros/
761,https://www.winemag.com/buying-guide/hanzell-2017-sebella-chardonnay-sonoma-county/
762,https://www.winemag.com/buying-guide/sante-arcangeli-2017-split-rail-vineyard-pinot-noir-santa-cruz-mountains/
763,https://www.winemag.com/buying-guide/three-sticks-2016-cuvee-eva-marie-pinot-noir-sonoma-mountain/
764,https://www.winemag.com/buying-guide/timbre-2015-the-hi-hat-pinot-noir-sta-rita-hills/
765,https://www.winemag.com/buying-guide/clarice-2017-pinot-noir-santa-lucia-highlands/
766,https://www.winemag.com/buying-guide/jax-2016-72-barrels-cabernet-sauvignon-napa-valley/
767,https://www.winemag.com/buying-guide/maryetta-2015-valenti-vineyard-pinot-noir-mendocino-ridge/
768,https://www.winemag.com/buying-guide/the-vineyard-house-2014-cabernet-franc-oakville/
769,https://www.winemag.com/buying-guide/jarvis-2013-lake-william-estate-grown-cave-fermented-red-napa-valley/
770,https://www.winemag.com/buying-guide/amici-2015-reserve-cabernet-sauvignon-napa-valley/
771,https://www.winemag.com/buying-guide/amici-2016-cabernet-sauvignon-napa-valley/
772,https://www.winemag.com/buying-guide/furthermore-2015-starbridge-vineyard-pinot-noir-sonoma-coast/
773,https://www.winemag.com/buying-guide/jeff-cohn-2016-nuns-canyon-vineyard-zinfandel-moon-mountain-district-sonoma-county/
774,https://www.winemag.com/buying-guide/opolo-2016-reserve-collection-syrah-paso-robles-willow-creek-district/
775,https://www.winemag.com/buying-guide/encanto-2013-usibelli-ranch-cabernet-sauvignon-rutherford/
776,https://www.winemag.com/buying-guide/arrow-branch-2015-red-napa-valley/
777,https://www.winemag.com/buying-guide/hubba-2016-carciofi-chardonnay-santa-cruz-county/
778,https://www.winemag.com/buying-guide/jeff-cohn-2016-pure-yum-syrah-grenache-sonoma-county/
779,https://www.winemag.com/buying-guide/siduri-2017-la-encantada-vineyard-pinot-noir-sta-rita-hills/
780,https://www.winemag.com/buying-guide/timbre-2015-supergroup-pinot-noir-santa-maria-valley/
781,https://www.winemag.com/buying-guide/williams-selyem-2017-heintz-vineyard-chardonnay-russian-river-valley/
782,https://www.winemag.com/buying-guide/williams-selyem-2017-olivet-lane-vineyard-chardonnay-russian-river-valley/
783,https://www.winemag.com/buying-guide/flambeaux-2015-cabernet-sauvignon-sonoma-valley/
784,https://www.winemag.com/buying-guide/hahn-2016-slh-gabrielle-estate-grown-pinot-noir-santa-lucia-highlands/
785,https://www.winemag.com/buying-guide/samuel-louis-smith-2017-sandstone-terrace-syrah-santa-cruz-mountains/
786,https://www.winemag.com/buying-guide/samuel-louis-smith-2017-spear-vineyard-chardonnay-sta-rita-hills/
787,https://www.winemag.com/buying-guide/williams-selyem-2017-pinot-noir-russian-river-valley/
788,https://www.winemag.com/buying-guide/benom-2016-les-deux-freres-red-paso-robles/
789,https://www.winemag.com/buying-guide/jeff-cohn-2016-st-peters-church-zinfandel-alexander-valley/
790,https://www.winemag.com/buying-guide/mcv-2016-petit-verdot-paso-robles/
791,https://www.winemag.com/buying-guide/noceto-2013-ax-1-sangiovese-amador-county/
792,https://www.winemag.com/buying-guide/noceto-2016-dos-oakies-sangiovese-shenandoah-valley-ca/
793,https://www.winemag.com/buying-guide/peake-ranch-2016-pinot-noir-sta-rita-hills/
794,https://www.winemag.com/buying-guide/samuel-louis-smith-2017-albatross-ridge-vineyard-pinot-noir-monterey/
795,https://www.winemag.com/buying-guide/turnbull-2016-cabernet-sauvignon-napa-valley/
796,https://www.winemag.com/buying-guide/ancien-2016-pinot-noir-carneros/
797,https://www.winemag.com/buying-guide/peake-ranch-2016-john-sebastiano-vineyard-pinot-noir-sta-rita-hills/
798,https://www.winemag.com/buying-guide/williams-selyem-2017-papera-vineyard-zinfandel-russian-river-valley/
799,https://www.winemag.com/buying-guide/2131-2013-cabernet-sauvignon-napa-valley/
800,https://www.winemag.com/buying-guide/2131-2013-cabernet-sauvignon-napa-valley/
801,https://www.winemag.com/buying-guide/la-crema-2015-bellflower-vineyard-pinot-noir-russian-river-valley/
802,https://www.winemag.com/buying-guide/naggiar-2017-estate-petite-sirah-sierra-foothills/
803,https://www.winemag.com/buying-guide/renwood-2016-petite-sirah-amador-county/
804,https://www.winemag.com/buying-guide/lucienne-2016-hook-vineyard-pinot-noir-santa-lucia-highlands/
805,https://www.winemag.com/buying-guide/san-simeon-2015-stormwatch-estate-reserve-red-paso-robles/
806,https://www.winemag.com/buying-guide/siduri-2017-pinot-noir-santa-barbara-county/
807,https://www.winemag.com/buying-guide/sol-rouge-2015-grenache-red-hills/
808,https://www.winemag.com/buying-guide/timbre-2015-lead-vocals-bien-nacido-old-vines-pinot-noir-santa-maria-valley/
809,https://www.winemag.com/buying-guide/hollys-hill-2016-patriarche-red-el-dorado/
810,https://www.winemag.com/buying-guide/mcnab-ridge-2015-family-reserve-largo-cabernet-sauvignon-mendocino-county/
811,https://www.winemag.com/buying-guide/sanguis-2015-the-modern-red-central-coast/
812,https://www.winemag.com/buying-guide/sante-arcangeli-2017-lester-family-vineyard-chardonnay-santa-cruz-mountains/
813,https://www.winemag.com/buying-guide/seghesio-2016-cortina-zinfandel-dry-creek-valley/
814,https://www.winemag.com/buying-guide/bogle-nv-50-years-quick-ranch-reserve-petite-sirah-clarksburg/
815,https://www.winemag.com/buying-guide/halter-ranch-2016-estate-bottled-cabernet-sauvignon-adelaida-district/
816,https://www.winemag.com/buying-guide/j-vineyards-winery-2012-brut-sparkling-russian-river-valley/
817,https://www.winemag.com/buying-guide/lafond-2016-srh-pinot-noir-sta-rita-hills/
818,https://www.winemag.com/buying-guide/ojai-2015-roll-ranch-vineyard-syrah-ventura-county/
819,https://www.winemag.com/buying-guide/peake-ranch-2016-peake-ranch-vineyard-pinot-noir-sta-rita-hills/
820,https://www.winemag.com/buying-guide/sleight-of-hand-2016-funkadelic-funk-vineyard-syrah-walla-walla-valley-wa/
821,https://www.winemag.com/buying-guide/charles-charles-2015-c2-malbec-columbia-valley-wa/
822,https://www.winemag.com/buying-guide/heritance-2015-beckstoffer-georges-iii-cabernet-sauvignon-rutherford/
823,https://www.winemag.com/buying-guide/iron-hub-2015-sangiovese-amador-county/
824,https://www.winemag.com/buying-guide/kukkula-2015-pas-de-deux-red-adelaida-district/
825,https://www.winemag.com/buying-guide/mcv-2016-syrah-paso-robles/
826,https://www.winemag.com/buying-guide/bear-flag-2016-zinfandel-sonoma-county/
827,https://www.winemag.com/buying-guide/daou-2017-reserve-chardonnay-paso-robles-willow-creek-district/
828,https://www.winemag.com/buying-guide/desparada-2016-dione-8-nh4-nebbiolo-paso-robles/
829,https://www.winemag.com/buying-guide/hahn-2016-slh-g-s-m-santa-lucia-highlands/
830,https://www.winemag.com/buying-guide/martinelli-2016-vigneto-di-evo-zinfandel-russian-river-valley/
831,https://www.winemag.com/buying-guide/mcnab-ridge-2016-zinfandel-mendocino-county/
832,https://www.winemag.com/buying-guide/ojai-2011-apricots-red-santa-barbara-county/
833,https://www.winemag.com/buying-guide/robert-renzoni-2015-riserva-barbera-temecula-valley/
834,https://www.winemag.com/buying-guide/solitary-cellars-2016-east-block-old-vine-zinfandel-lodi/
835,https://www.winemag.com/buying-guide/va-piano-2016-rosebud-vineyard-cabernet-sauvignon-wahluke-slope/
836,https://www.winemag.com/buying-guide/dutton-goldfield-2016-azaya-ranch-vineyard-pinot-noir-petaluma-gap/
837,https://www.winemag.com/buying-guide/furthermore-2015-nevinas-vineyard-pinot-noir-sonoma-coast/
838,https://www.winemag.com/buying-guide/pelletiere-2016-syrah-paso-robles-willow-creek-district/
839,https://www.winemag.com/buying-guide/von-holt-2016-pinot-noir-sonoma-coast/
840,https://www.winemag.com/buying-guide/liparita-2016-chardonnay-carneros/
841,https://www.winemag.com/buying-guide/avennia-2016-gravura-red-columbia-valley-wa/
842,https://www.winemag.com/buying-guide/brassfield-2017-chardonnay-high-valley/
843,https://www.winemag.com/buying-guide/dancing-crow-2017-volcano-ridge-cuvee-red-lake-county/
844,https://www.winemag.com/buying-guide/furthermore-2015-graton-ridge-vineyard-pinot-noir-russian-river-valley/
845,https://www.winemag.com/buying-guide/heath-vineyards-2015-absolution-red-paso-robles-willow-creek-district/
846,https://www.winemag.com/buying-guide/poundstone-2017-sangiacomo-catarina-vineyard-chardonnay-carneros/
847,https://www.winemag.com/buying-guide/robert-renzoni-2014-fiore-di-fano-red-temecula-valley/
848,https://www.winemag.com/buying-guide/sanguis-2015-nocturne-petit-verdot-central-coast/
849,https://www.winemag.com/buying-guide/sante-arcangeli-2017-integrato-pinot-noir-santa-cruz-mountains/
850,https://www.winemag.com/buying-guide/sextant-2015-passage-red-paso-robles/
851,https://www.winemag.com/buying-guide/sol-rouge-2015-zinfandel-red-hills/
852,https://www.winemag.com/buying-guide/turnbull-2016-reserve-cabernet-sauvignon-oakville/
853,https://www.winemag.com/buying-guide/thacher-2017-shell-creek-vineyards-valdiguie-paso-robles/
854,https://www.winemag.com/buying-guide/robert-mondavi-2015-maestro-red-napa-valley/
855,https://www.winemag.com/buying-guide/sojourn-2016-cabernet-sauvignon-oakville/
856,https://www.winemag.com/buying-guide/ecluse-2016-prelude-white-paso-robles/
857,https://www.winemag.com/buying-guide/jeff-cohn-2016-misc-stuff-g-s-m-sonoma-county/
858,https://www.winemag.com/buying-guide/novy-2016-g-s-m-central-coast/
859,https://www.winemag.com/buying-guide/peake-ranch-2016-sierra-madre-vineyard-chardonnay-santa-maria-valley/
860,https://www.winemag.com/buying-guide/thacher-2015-controlled-chaos-red-paso-robles/
861,https://www.winemag.com/buying-guide/timbre-2015-opening-act-mission-ranch-pinot-noir-monterey-county/
862,https://www.winemag.com/buying-guide/robert-mondavi-2015-maestro-red-napa-valley/
863,https://www.winemag.com/buying-guide/sojourn-2016-cabernet-sauvignon-oakville/
864,https://www.winemag.com/buying-guide/amici-2015-morisoli-vineyard-cabernet-sauvignon-rutherford/
865,https://www.winemag.com/buying-guide/carpe-diem-2016-chardonnay-anderson-valley/
866,https://www.winemag.com/buying-guide/dracaena-2016-cabernet-franc-paso-robles/
867,https://www.winemag.com/buying-guide/gloria-ferrer-2015-brut-blanc-de-blancs-sparkling-carneros/
868,https://www.winemag.com/buying-guide/in-hand-2016-red-el-dorado/
869,https://www.winemag.com/buying-guide/la-crema-2016-fog-veil-pinot-noir-russian-river-valley/
870,https://www.winemag.com/buying-guide/la-voix-2015-so-what-rancho-san-ysidro-syrah-ballard-canyon/
871,https://www.winemag.com/buying-guide/loring-wine-company-2017-kessler-haak-vineyard-chardonnay-sta-rita-hills/
872,https://www.winemag.com/buying-guide/meikle-2016-estate-grown-zinfandel-amador-county/
873,https://www.winemag.com/buying-guide/naggiar-2016-estate-la-boheme-red-sierra-foothills/
874,https://www.winemag.com/buying-guide/peake-ranch-2016-chardonnay-santa-barbara-county/
875,https://www.winemag.com/buying-guide/pelletiere-2016-zinfandel-paso-robles-willow-creek-district/
876,https://www.winemag.com/buying-guide/sante-arcangeli-2016-zinfandel-santa-clara-county/
877,https://www.winemag.com/buying-guide/sleight-of-hand-2014-the-illusionist-cabernet-sauvignon-columbia-valley-wa/
878,https://www.winemag.com/buying-guide/sleight-of-hand-2016-psychedelic-stoney-vine-vineyard-syrah-walla-walla-valley-wa/
879,https://www.winemag.com/buying-guide/starfield-2016-marsanne-el-dorado/
880,https://www.winemag.com/buying-guide/stewart-2016-tartan-red-napa-valley/
881,https://www.winemag.com/buying-guide/toccata-2015-riserva-red-santa-barbara-county/
882,https://www.winemag.com/buying-guide/va-piano-2016-stoney-vine-vineyard-syrah-walla-walla-valley-wa/
883,https://www.winemag.com/buying-guide/ironstone-2016-petite-sirah-lodi/
884,https://www.winemag.com/buying-guide/williams-selyem-2016-bacigalupi-vineyard-zinfandel-russian-river-valley/
885,https://www.winemag.com/buying-guide/blue-rock-2016-best-barrels-merlot-alexander-valley/
886,https://www.winemag.com/buying-guide/brassfield-2016-grenache-high-valley/
887,https://www.winemag.com/buying-guide/byron-blatty-2016-agenda-syrah-los-angeles-county/
888,https://www.winemag.com/buying-guide/jeff-cohn-2016-rossi-ranch-vineyard-zinfandel-sonoma-valley/
889,https://www.winemag.com/buying-guide/lexington-2014-apex-gist-ranch-estate-cabernet-sauvignon-santa-cruz-mountains/
890,https://www.winemag.com/buying-guide/sbragia-2016-italos-vineyard-old-vine-zinfandel-alexander-valley/
891,https://www.winemag.com/buying-guide/scratch-2015-janaca-vineyard-cabernet-sauvignon-santa-cruz-mountains/
892,https://www.winemag.com/buying-guide/shooting-star-2016-cabernet-sauvignon-lake-county/
893,https://www.winemag.com/buying-guide/the-withers-winery-2016-mr-burgess-syrah-el-dorado/
894,https://www.winemag.com/buying-guide/timbre-2015-opening-act-chardonnay-santa-barbara-county/
895,https://www.winemag.com/buying-guide/theopolis-2016-estate-grown-petite-sirah-yorkville-highlands/
896,https://www.winemag.com/buying-guide/trefethen-2016-dragons-tooth-red-napa-valley/
897,https://www.winemag.com/buying-guide/brassfield-2016-cabernet-sauvignon-high-valley/
898,https://www.winemag.com/buying-guide/cordant-2016-escolle-vineyard-pinot-noir-santa-lucia-highlands/
899,https://www.winemag.com/buying-guide/furthermore-2015-gioia-vineyard-pinot-noir-sonoma-coast/
900,https://www.winemag.com/buying-guide/hahn-2017-slh-estate-grown-pinot-noir-santa-lucia-highlands/
901,https://www.winemag.com/buying-guide/joullian-2016-argyle-vineyard-cabernet-franc-san-antonio-valley/
902,https://www.winemag.com/buying-guide/maryetta-2017-romas-vineyard-pinot-noir-anderson-valley/
903,https://www.winemag.com/buying-guide/noceto-2016-hillside-sangiovese-shenandoah-valley-ca/
904,https://www.winemag.com/buying-guide/onx-2016-level-22-red-templeton-gap-district/
905,https://www.winemag.com/buying-guide/opolo-2016-maestro-red-paso-robles/
906,https://www.winemag.com/buying-guide/starfield-2016-jacks-are-wild-red-el-dorado/
907,https://www.winemag.com/buying-guide/the-withers-winery-2016-ruben-g-s-m-el-dorado/
908,https://www.winemag.com/buying-guide/the-withers-winery-2017-peters-vineyard-pinot-noir-sonoma-coast/
909,https://www.winemag.com/buying-guide/timbre-2014-a-cote-mission-ranch-pinot-noir-monterey-county/
910,https://www.winemag.com/buying-guide/de-loach-2016-pinot-noir-russian-river-valley/
911,https://www.winemag.com/buying-guide/riboli-2015-estate-grown-cabernet-sauvignon-napa-valley/
912,https://www.winemag.com/buying-guide/austin-hope-2015-syrah-templeton-gap-district/
913,https://www.winemag.com/buying-guide/aver-family-vineyards-2015-heritage-cabernet-sauvignon-santa-clara-valley/
914,https://www.winemag.com/buying-guide/campovida-2017-trails-end-vineyard-rose-di-grenache-mendocino-county/
915,https://www.winemag.com/buying-guide/cass-2015-rockin-one-red-paso-robles/
916,https://www.winemag.com/buying-guide/hayes-valley-2017-cabernet-sauvignon-california/
917,https://www.winemag.com/buying-guide/killer-drop-2015-red-california/
918,https://www.winemag.com/buying-guide/la-voix-2015-reflektor-john-sebastiano-vineyard-pinot-noir-sta-rita-hills/
919,https://www.winemag.com/buying-guide/loring-wine-company-2017-sierra-mar-vineyard-chardonnay-santa-lucia-highlands/
920,https://www.winemag.com/buying-guide/hahn-2017-slh-estate-grown-pinot-noir-santa-lucia-highlands/
921,https://www.winemag.com/buying-guide/joullian-2016-argyle-vineyard-cabernet-franc-san-antonio-valley/
922,https://www.winemag.com/buying-guide/maryetta-2017-romas-vineyard-pinot-noir-anderson-valley/
923,https://www.winemag.com/buying-guide/noceto-2016-hillside-sangiovese-shenandoah-valley-ca/
924,https://www.winemag.com/buying-guide/onx-2016-level-22-red-templeton-gap-district/
925,https://www.winemag.com/buying-guide/opolo-2016-maestro-red-paso-robles/
926,https://www.winemag.com/buying-guide/starfield-2016-jacks-are-wild-red-el-dorado/
927,https://www.winemag.com/buying-guide/the-withers-winery-2016-ruben-g-s-m-el-dorado/
928,https://www.winemag.com/buying-guide/the-withers-winery-2017-peters-vineyard-pinot-noir-sonoma-coast/
929,https://www.winemag.com/buying-guide/timbre-2014-a-cote-mission-ranch-pinot-noir-monterey-county/
930,https://www.winemag.com/buying-guide/de-loach-2016-pinot-noir-russian-river-valley/
931,https://www.winemag.com/buying-guide/riboli-2015-estate-grown-cabernet-sauvignon-napa-valley/
932,https://www.winemag.com/buying-guide/austin-hope-2015-syrah-templeton-gap-district/
933,https://www.winemag.com/buying-guide/aver-family-vineyards-2015-heritage-cabernet-sauvignon-santa-clara-valley/
934,https://www.winemag.com/buying-guide/campovida-2017-trails-end-vineyard-rose-di-grenache-mendocino-county/
935,https://www.winemag.com/buying-guide/cass-2015-rockin-one-red-paso-robles/
936,https://www.winemag.com/buying-guide/hayes-valley-2017-cabernet-sauvignon-california/
937,https://www.winemag.com/buying-guide/killer-drop-2015-red-california/
938,https://www.winemag.com/buying-guide/la-voix-2015-reflektor-john-sebastiano-vineyard-pinot-noir-sta-rita-hills/
939,https://www.winemag.com/buying-guide/loring-wine-company-2017-sierra-mar-vineyard-chardonnay-santa-lucia-highlands/
940,https://www.winemag.com/buying-guide/loring-wine-company-2017-pinot-noir-santa-lucia-highlands/
941,https://www.winemag.com/buying-guide/mcv-2016-gemeny-vineyards-petite-sirah-paso-robles/
942,https://www.winemag.com/buying-guide/soos-creek-2015-sundance-red-columbia-valley-wa/
943,https://www.winemag.com/buying-guide/the-withers-winery-2017-english-hill-vineyard-pinot-noir-sonoma-coast/
944,https://www.winemag.com/buying-guide/three-sticks-2016-durell-vineyard-pinot-noir-sonoma-coast/
945,https://www.winemag.com/buying-guide/beckon-2017-chardonnay-central-coast/
946,https://www.winemag.com/buying-guide/brutocao-2015-coro-red-mendocino/
947,https://www.winemag.com/buying-guide/campovida-2017-tavolo-bianco-white-mendocino-county/
948,https://www.winemag.com/buying-guide/cass-2016-rockin-one-white-paso-robles/
949,https://www.winemag.com/buying-guide/cherry-bomb-2014-pinot-noir-russian-river-valley/
950,https://www.winemag.com/buying-guide/cordant-2016-radian-vineyard-pinot-noir-sta-rita-hills/
951,https://www.winemag.com/buying-guide/cuvaison-2015-estate-grown-brut-rose-los-carneros/
952,https://www.winemag.com/buying-guide/furthermore-2015-pinot-noir-russian-river-valley/
953,https://www.winemag.com/buying-guide/heritance-2015-cabernet-sauvignon-rutherford/
954,https://www.winemag.com/buying-guide/huston-2015-merlot/
955,https://www.winemag.com/buying-guide/jeff-cohn-2016-broken-compass-saitone-vineyard-old-vine-carignane-russian-river-valley/
956,https://www.winemag.com/buying-guide/la-crema-2015-panorama-vineyard-pinot-noir-arroyo-seco/
957,https://www.winemag.com/buying-guide/mt-brave-2015-cabernet-sauvignon-mount-veeder/
958,https://www.winemag.com/buying-guide/naggiar-2017-estate-cabernet-sauvignon-sierra-foothills/
959,https://www.winemag.com/buying-guide/opolo-2016-cabernet-sauvignon-paso-robles/
960,https://www.winemag.com/buying-guide/pey-marin-2016-trois-filles-pinot-noir-marin-county/
961,https://www.winemag.com/buying-guide/poundstone-2016-sangiacomo-catarina-vineyard-chardonnay-carneros/
962,https://www.winemag.com/buying-guide/sbragia-2016-nonnos-reserve-zinfandel-dry-creek-valley/
963,https://www.winemag.com/buying-guide/smith-hook-2015-proprietary-red-central-coast/
964,https://www.winemag.com/buying-guide/soos-creek-2015-vielles-vignes-ciel-du-cheval-vineyard-cabernet-sauvignon-red-mountain/
965,https://www.winemag.com/buying-guide/troublemaker-nv-red-central-coast/
966,https://www.winemag.com/buying-guide/encanto-2014-usibelli-ranch-cabernet-sauvignon-rutherford/
967,https://www.winemag.com/buying-guide/longboard-2015-dukes-42-red-russian-river-valley/
968,https://www.winemag.com/buying-guide/pride-mountain-2016-vintner-select-chardonnay-sonoma-county/
969,https://www.winemag.com/buying-guide/robert-mondavi-2016-merlot-napa-valley/
970,https://www.winemag.com/buying-guide/bitner-2017-riesling/
971,https://www.winemag.com/buying-guide/bliss-2017-estate-bottled-chardonnay-mendocino/
972,https://www.winemag.com/buying-guide/brassfield-2016-volcano-ridge-vineyard-mourvedre-high-valley/
973,https://www.winemag.com/buying-guide/cordant-2016-kessler-haak-vineyard-pinot-noir-sta-rita-hills/
974,https://www.winemag.com/buying-guide/damsel-2015-stillwater-creek-vineyard-syrah-columbia-valley-wa/
975,https://www.winemag.com/buying-guide/jax-2017-y3-pinot-noir-russian-river-valley/
976,https://www.winemag.com/buying-guide/la-crema-2016-kelli-ann-vineyard-chardonnay-russian-river-valley/
977,https://www.winemag.com/buying-guide/lucas-lewellen-2016-valley-view-vineyard-cabernet-sauvignon-santa-ynez-valley/
978,https://www.winemag.com/buying-guide/mabera-2017-estate-collection-zinfandel-rose-amador-county/
979,https://www.winemag.com/buying-guide/parducci-2016-true-grit-reserve-red-mendocino-county/
980,https://www.winemag.com/buying-guide/passaggio-2016-albini-vineyards-cabernet-franc-sonoma-valley/
981,https://www.winemag.com/buying-guide/rincon-mountain-2015-barbera-paso-robles/
982,https://www.winemag.com/buying-guide/sleight-of-hand-2014-archimage-red-columbia-valley-wa/
983,https://www.winemag.com/buying-guide/st-huberts-2016-the-stag-chardonnay-north-coast/
984,https://www.winemag.com/buying-guide/va-piano-2016-cabernet-sauvignon-walla-walla-valley-wa/
985,https://www.winemag.com/buying-guide/e-j-gallo-2015-signature-series-cabernet-sauvignon-napa-valley/
986,https://www.winemag.com/buying-guide/joseph-jewell-2015-pinot-noir-russian-river-valley/
987,https://www.winemag.com/buying-guide/nicholson-ranch-2015-estate-pinot-noir-sonoma-coast/
988,https://www.winemag.com/buying-guide/sleeping-giant-2015-cabernet-sauvignon-coombsville/
989,https://www.winemag.com/buying-guide/brophy-clark-2015-chardonnay-santa-maria-valley/
990,https://www.winemag.com/buying-guide/bella-grace-2016-old-vine-zinfandel-amador-county/
991,https://www.winemag.com/buying-guide/brassfield-2017-pinot-gris-high-valley/
992,https://www.winemag.com/buying-guide/chronic-cellars-2017-sofa-king-bueno-red-paso-robles/
993,https://www.winemag.com/buying-guide/cooper-garrod-2016-two-vineyards-pinot-noir-santa-cruz-mountains/
994,https://www.winemag.com/buying-guide/dry-creek-vineyard-2015-eastern-bench-meritage-dry-creek-valley/
995,https://www.winemag.com/buying-guide/falkner-2015-vintners-reserve-estate-grown-sangiovese-temecula-valley/
996,https://www.winemag.com/buying-guide/jeff-cohn-2016-cassata-vineyard-zinfandel-sonoma-valley/
997,https://www.winemag.com/buying-guide/loring-wine-company-2017-river-quinn-chardonnay-santa-barbara-county/
998,https://www.winemag.com/buying-guide/opolo-2016-reserve-collection-zinfandel-paso-robles-willow-creek-district/
999,https://www.winemag.com/buying-guide/sleight-of-hand-2016-levitation-syrah-columbia-valley-wa/
1000,https://www.winemag.com/buying-guide/thirty-seven-2016-pinot-noir-sonoma-coast/
1001,https://www.winemag.com/buying-guide/toybox-wine-cellars-2015-cadden-family-vineyard-cabernet-sauvignon-napa-valley/
1002,https://www.winemag.com/buying-guide/va-piano-2016-dubrul-vineyard-cabernet-sauvignon-yakima-valley/
1003,https://www.winemag.com/buying-guide/zaca-mesa-2016-z-cuvee-blanc-white-santa-ynez-valley/
1004,https://www.winemag.com/buying-guide/jamieson-ranch-2016-versada-limited-production-merlot-napa-valley/
1005,https://www.winemag.com/buying-guide/mathew-bruno-2015-cabernet-sauvignon-rutherford/
1006,https://www.winemag.com/buying-guide/red-car-2015-platt-vineyard-pinot-noir-sonoma-coast/
1007,https://www.winemag.com/buying-guide/theorize-2015-cabernet-sauvignon-napa-valley/
1008,https://www.winemag.com/buying-guide/brophy-clark-2015-chardonnay-santa-maria-valley/
1009,https://www.winemag.com/buying-guide/acumen-2015-peak-edcora-vineyard-cabernet-sauvignon-atlas-peak/
1010,https://www.winemag.com/buying-guide/campos-family-vineyards-2016-estate-gigis-red-contra-costa-county/
1011,https://www.winemag.com/buying-guide/dancing-crow-2017-cabernet-sauvignon-lake-county/
1012,https://www.winemag.com/buying-guide/heath-vineyards-2015-syrah-paso-robles-willow-creek-district/
1013,https://www.winemag.com/buying-guide/herencia-2014-merlot-chiles-valley/
1014,https://www.winemag.com/buying-guide/huston-2015-red/
1015,https://www.winemag.com/buying-guide/j-bookwalter-2018-winter-rose-rose-nouveau-of-pinot-noir-walla-walla-valley-wa/
1016,https://www.winemag.com/buying-guide/la-voix-2015-satisfaction-kessler-haak-vineyard-pinot-noir-sta-rita-hills/
1017,https://www.winemag.com/buying-guide/ledson-2015-estate-ti-amo-red-alexander-valley/
1018,https://www.winemag.com/buying-guide/noceto-2016-marmellata-sangiovese-shenandoah-valley-ca/
1019,https://www.winemag.com/buying-guide/oak-mountain-2015-estate-cabernet-franc-temecula-valley/
1020,https://www.winemag.com/buying-guide/pine-ridge-2016-collines-vineyard-chardonnay-carneros/
1021,https://www.winemag.com/buying-guide/sparkman-2015-ruckus-syrah-red-mountain/
